x_mm,y_mm,temperature_c
-21.186111,363.629448,20.000000
-17.488426,363.629448,20.000000
-14.407022,363.629448,20.000000
-13.629448,363.629448,20.000000
-11.839185,363.629448,20.000000
-11.370552,363.629448,20.000000
-9.699321,363.629448,20.000000
-7.916100,363.629448,20.000000
-6.430084,363.629448,20.000000
-5.191736,363.629448,20.000000
-4.159780,363.629448,20.000000
-3.299817,363.629448,20.000000
-2.583181,363.629448,20.000000
-1.985984,363.629448,20.000000
-1.488320,363.629448,20.000000
-1.073600,363.629448,20.000000
-0.728000,363.629448,20.000000
-0.440000,363.629448,20.000000
-0.200000,363.629448,20.000000
0.000000,363.629448,20.000000
0.200000,363.629448,20.000000
0.440000,363.629448,20.000000
0.728000,363.629448,20.000000
1.073600,363.629448,20.000000
1.488320,363.629448,20.000000
1.985984,363.629448,20.000000
2.583181,363.629448,20.000000
3.299817,363.629448,20.000000
4.159780,363.629448,20.000000
5.191736,363.629448,20.000000
6.430084,363.629448,20.000000
7.916100,363.629448,20.000000
9.699321,363.629448,20.000000
11.370552,363.629448,20.000000
11.839185,363.629448,20.000000
13.629448,363.629448,20.000000
14.407022,363.629448,20.000000
17.488426,363.629448,20.000000
21.186111,363.629448,20.000000
25.623333,363.629448,20.000000
30.948000,363.629448,20.000000
36.370552,363.629448,20.000000
36.524540,363.629448,20.000000
37.337600,363.629448,20.000000
45.005120,363.629448,20.000000
54.206144,363.629448,20.000000
55.603783,363.629448,20.000000
61.370552,363.629448,20.000000
65.247373,363.629448,20.000000
71.503153,363.629448,20.000000
78.496847,363.629448,20.000000
84.752627,363.629448,20.000000
86.370552,363.629448,20.000000
94.396217,363.629448,20.000000
95.793856,363.629448,20.000000
104.994880,363.629448,20.000000
111.370552,363.629448,20.000000
112.662400,363.629448,20.000000
113.475460,363.629448,20.000000
119.052000,363.629448,20.000000
124.376667,363.629448,20.000000
128.813889,363.629448,20.000000
132.511574,363.629448,20.000000
135.592978,363.629448,20.000000
136.370552,363.629448,20.000000
138.160815,363.629448,20.000000
140.300679,363.629448,20.000000
142.083900,363.629448,20.000000
143.569916,363.629448,20.000000
144.808264,363.629448,20.000000
145.840220,363.629448,20.000000
146.700183,363.629448,20.000000
147.416819,363.629448,20.000000
148.014016,363.629448,20.000000
148.511680,363.629448,20.000000
148.926400,363.629448,20.000000
149.272000,363.629448,20.000000
149.560000,363.629448,20.000000
149.800000,363.629448,20.000000
150.000000,363.629448,20.000000
150.200000,363.629448,20.000000
150.440000,363.629448,20.000000
150.728000,363.629448,20.000000
151.073600,363.629448,20.000000
151.488320,363.629448,20.000000
151.985984,363.629448,20.000000
152.583181,363.629448,20.000000
153.299817,363.629448,20.000000
154.159780,363.629448,20.000000
155.191736,363.629448,20.000000
156.430084,363.629448,20.000000
157.916100,363.629448,20.000000
159.699321,363.629448,20.000000
161.370552,363.629448,20.000000
161.839185,363.629448,20.000000
164.407022,363.629448,20.000000
167.488426,363.629448,20.000000
171.186111,363.629448,20.000000
175.623333,363.629448,20.000000
180.948000,363.629448,20.000000
186.370552,363.629448,20.000000
187.337600,363.629448,20.000000
195.005120,363.629448,20.000000
204.206144,363.629448,20.000000
211.370552,363.629448,20.000000
215.247373,363.629448,20.000000
228.496847,363.629448,20.000000
236.370552,363.629448,20.000000
244.396217,363.629448,20.000000
261.370552,363.629448,20.000000
263.475460,363.629448,20.000000
286.370552,363.629448,20.000000
311.370552,363.629448,20.000000
336.370552,363.629448,20.000000
361.370552,363.629448,20.000000
386.370552,363.629448,20.000000
411.370552,363.629448,20.000000
436.370552,363.629448,20.000000
461.370552,363.629448,20.000000
486.370552,363.629448,20.000000
511.370552,363.629448,20.000000
536.370552,363.629448,20.000000
561.370552,363.629448,20.000000
586.370552,363.629448,20.000000
611.370552,363.629448,20.000000
636.370552,363.629448,20.000000
661.370552,363.629448,20.000000
686.370552,363.629448,20.000000
711.370552,363.629448,20.000000
736.370552,363.629448,20.000000
761.370552,363.629448,20.000000
786.370552,363.629448,20.000000
811.370552,363.629448,20.000000
836.370552,363.629448,20.000000
861.370552,363.629448,20.000000
886.370552,363.629448,20.000000
911.370552,363.629448,20.000000
936.370552,363.629448,20.000000
961.370552,363.629448,20.000000
986.370552,363.629448,20.000000
1011.370552,363.629448,20.000000
1036.370552,363.629448,20.000000
1061.370552,363.629448,20.000000
1086.370552,363.629448,20.000000
1100.000000,363.629448,20.000000
-1100.000000,388.629448,20.000000
-1086.370552,388.629448,20.000000
-1061.370552,388.629448,20.000000
-1036.370552,388.629448,20.000000
-1011.370552,388.629448,20.000000
-986.370552,388.629448,20.000000
-961.370552,388.629448,20.000000
-936.370552,388.629448,20.000000
-911.370552,388.629448,20.000000
-886.370552,388.629448,20.000000
-861.370552,388.629448,20.000000
-836.370552,388.629448,20.000000
-811.370552,388.629448,20.000000
-786.370552,388.629448,20.000000
-761.370552,388.629448,20.000000
-736.370552,388.629448,20.000000
-711.370552,388.629448,20.000000
-686.370552,388.629448,20.000000
-661.370552,388.629448,20.000000
-636.370552,388.629448,20.000000
-611.370552,388.629448,20.000000
-586.370552,388.629448,20.000000
-561.370552,388.629448,20.000000
-536.370552,388.629448,20.000000
-511.370552,388.629448,20.000000
-486.370552,388.629448,20.000000
-461.370552,388.629448,20.000000
-436.370552,388.629448,20.000000
-411.370552,388.629448,20.000000
-386.370552,388.629448,20.000000
-361.370552,388.629448,20.000000
-336.370552,388.629448,20.000000
-311.370552,388.629448,20.000000
-286.370552,388.629448,20.000000
-263.475460,388.629448,20.000000
-261.370552,388.629448,20.000000
-244.396217,388.629448,20.000000
-236.370552,388.629448,20.000000
-228.496847,388.629448,20.000000
-215.247373,388.629448,20.000000
-211.370552,388.629448,20.000000
-204.206144,388.629448,20.000000
-195.005120,388.629448,20.000000
-187.337600,388.629448,20.000000
-186.370552,388.629448,20.000000
-180.948000,388.629448,20.000000
-175.623333,388.629448,20.000000
-171.186111,388.629448,20.000000
-167.488426,388.629448,20.000000
-164.407022,388.629448,20.000000
-161.839185,388.629448,20.000000
-161.370552,388.629448,20.000000
-159.699321,388.629448,20.000000
-157.916100,388.629448,20.000000
-156.430084,388.629448,20.000000
-155.191736,388.629448,20.000000
-154.159780,388.629448,20.000000
-153.299817,388.629448,20.000000
-152.583181,388.629448,20.000000
-151.985984,388.629448,20.000000
-151.488320,388.629448,20.000000
-151.073600,388.629448,20.000000
-150.728000,388.629448,20.000000
-150.440000,388.629448,20.000000
-150.200000,388.629448,20.000000
-150.000000,388.629448,20.000000
-149.800000,388.629448,20.000000
-149.560000,388.629448,20.000000
-149.272000,388.629448,20.000000
-148.926400,388.629448,20.000000
-148.511680,388.629448,20.000000
-148.014016,388.629448,20.000000
-147.416819,388.629448,20.000000
-146.700183,388.629448,20.000000
-145.840220,388.629448,20.000000
-144.808264,388.629448,20.000000
-143.569916,388.629448,20.000000
-142.083900,388.629448,20.000000
-140.300679,388.629448,20.000000
-138.160815,388.629448,20.000000
-136.370552,388.629448,20.000000
-135.592978,388.629448,20.000000
-132.511574,388.629448,20.000000
-128.813889,388.629448,20.000000
-124.376667,388.629448,20.000000
-119.052000,388.629448,20.000000
-113.475460,388.629448,20.000000
-112.662400,388.629448,20.000000
-111.370552,388.629448,20.000000
-104.994880,388.629448,20.000000
-95.793856,388.629448,20.000000
-94.396217,388.629448,20.000000
-86.370552,388.629448,20.000000
-84.752627,388.629448,20.000000
-78.496847,388.629448,20.000000
-71.503153,388.629448,20.000000
-65.247373,388.629448,20.000000
-61.370552,388.629448,20.000000
-55.603783,388.629448,20.000000
-54.206144,388.629448,20.000000
-45.005120,388.629448,20.000000
-37.337600,388.629448,20.000000
-36.524540,388.629448,20.000000
-36.370552,388.629448,20.000000
-30.948000,388.629448,20.000000
-25.623333,388.629448,20.000000
-21.186111,388.629448,20.000000
-17.488426,388.629448,20.000000
-14.407022,388.629448,20.000000
-13.629448,388.629448,20.000000
-11.839185,388.629448,20.000000
-11.370552,388.629448,20.000000
-9.699321,388.629448,20.000000
-7.916100,388.629448,20.000000
-6.430084,388.629448,20.000000
-5.191736,388.629448,20.000000
-4.159780,388.629448,20.000000
-3.299817,388.629448,20.000000
-2.583181,388.629448,20.000000
-1.985984,388.629448,20.000000
-1.488320,388.629448,20.000000
-1.073600,388.629448,20.000000
-0.728000,388.629448,20.000000
-0.440000,388.629448,20.000000
-0.200000,388.629448,20.000000
0.000000,388.629448,20.000000
0.200000,388.629448,20.000000
0.440000,388.629448,20.000000
0.728000,388.629448,20.000000
1.073600,388.629448,20.000000
1.488320,388.629448,20.000000
1.985984,388.629448,20.000000
2.583181,388.629448,20.000000
3.299817,388.629448,20.000000
4.159780,388.629448,20.000000
5.191736,388.629448,20.000000
6.430084,388.629448,20.000000
7.916100,388.629448,20.000000
9.699321,388.629448,20.000000
11.370552,388.629448,20.000000
11.839185,388.629448,20.000000
13.629448,388.629448,20.000000
14.407022,388.629448,20.000000
17.488426,388.629448,20.000000
21.186111,388.629448,20.000000
25.623333,388.629448,20.000000
30.948000,388.629448,20.000000
36.370552,388.629448,20.000000
36.524540,388.629448,20.000000
37.337600,388.629448,20.000000
45.005120,388.629448,20.000000
54.206144,388.629448,20.000000
55.603783,388.629448,20.000000
61.370552,388.629448,20.000000
65.247373,388.629448,20.000000
71.503153,388.629448,20.000000
78.496847,388.629448,20.000000
84.752627,388.629448,20.000000
86.370552,388.629448,20.000000
94.396217,388.629448,20.000000
95.793856,388.629448,20.000000
104.994880,388.629448,20.000000
111.370552,388.629448,20.000000
112.662400,388.629448,20.000000
113.475460,388.629448,20.000000
119.052000,388.629448,20.000000
124.376667,388.629448,20.000000
128.813889,388.629448,20.000000
132.511574,388.629448,20.000000
135.592978,388.629448,20.000000
136.370552,388.629448,20.000000
138.160815,388.629448,20.000000
140.300679,388.629448,20.000000
142.083900,388.629448,20.000000
143.569916,388.629448,20.000000
144.808264,388.629448,20.000000
145.840220,388.629448,20.000000
146.700183,388.629448,20.000000
147.416819,388.629448,20.000000
148.014016,388.629448,20.000000
148.511680,388.629448,20.000000
148.926400,388.629448,20.000000
149.272000,388.629448,20.000000
149.560000,388.629448,20.000000
149.800000,388.629448,20.000000
150.000000,388.629448,20.000000
150.200000,388.629448,20.000000
150.440000,388.629448,20.000000
150.728000,388.629448,20.000000
151.073600,388.629448,20.000000
151.488320,388.629448,20.000000
151.985984,388.629448,20.000000
152.583181,388.629448,20.000000
153.299817,388.629448,20.000000
154.159780,388.629448,20.000000
155.191736,388.629448,20.000000
156.430084,388.629448,20.000000
157.916100,388.629448,20.000000
159.699321,388.629448,20.000000
161.370552,388.629448,20.000000
161.839185,388.629448,20.000000
164.407022,388.629448,20.000000
167.488426,388.629448,20.000000
171.186111,388.629448,20.000000
175.623333,388.629448,20.000000
180.948000,388.629448,20.000000
186.370552,388.629448,20.000000
187.337600,388.629448,20.000000
195.005120,388.629448,20.000000
204.206144,388.629448,20.000000
211.370552,388.629448,20.000000
215.247373,388.629448,20.000000
228.496847,388.629448,20.000000
236.370552,388.629448,20.000000
244.396217,388.629448,20.000000
261.370552,388.629448,20.000000
263.475460,388.629448,20.000000
286.370552,388.629448,20.000000
311.370552,388.629448,20.000000
336.370552,388.629448,20.000000
361.370552,388.629448,20.000000
386.370552,388.629448,20.000000
411.370552,388.629448,20.000000
436.370552,388.629448,20.000000
461.370552,388.629448,20.000000
486.370552,388.629448,20.000000
511.370552,388.629448,20.000000
536.370552,388.629448,20.000000
561.370552,388.629448,20.000000
586.370552,388.629448,20.000000
611.370552,388.629448,20.000000
636.370552,388.629448,20.000000
661.370552,388.629448,20.000000
686.370552,388.629448,20.000000
711.370552,388.629448,20.000000
736.370552,388.629448,20.000000
761.370552,388.629448,20.000000
786.370552,388.629448,20.000000
811.370552,388.629448,20.000000
836.370552,388.629448,20.000000
861.370552,388.629448,20.000000
886.370552,388.629448,20.000000
911.370552,388.629448,20.000000
936.370552,388.629448,20.000000
961.370552,388.629448,20.000000
986.370552,388.629448,20.000000
1011.370552,388.629448,20.000000
1036.370552,388.629448,20.000000
1061.370552,388.629448,20.000000
1086.370552,388.629448,20.000000
1100.000000,388.629448,20.000000
-1100.000000,413.629448,20.000000
-1086.370552,413.629448,20.000000
-1061.370552,413.629448,20.000000
-1036.370552,413.629448,20.000000
-1011.370552,413.629448,20.000000
-986.370552,413.629448,20.000000
-961.370552,413.629448,20.000000
-936.370552,413.629448,20.000000
-911.370552,413.629448,20.000000
-886.370552,413.629448,20.000000
-861.370552,413.629448,20.000000
-836.370552,413.629448,20.000000
-811.370552,413.629448,20.000000
-786.370552,413.629448,20.000000
-761.370552,413.629448,20.000000
-736.370552,413.629448,20.000000
-711.370552,413.629448,20.000000
-686.370552,413.629448,20.000000
-661.370552,413.629448,20.000000
-636.370552,413.629448,20.000000
-611.370552,413.629448,20.000000
-586.370552,413.629448,20.000000
-561.370552,413.629448,20.000000
-536.370552,413.629448,20.000000
-511.370552,413.629448,20.000000
-486.370552,413.629448,20.000000
-461.370552,413.629448,20.000000
-436.370552,413.629448,20.000000
-411.370552,413.629448,20.000000
-386.370552,413.629448,20.000000
-361.370552,413.629448,20.000000
-336.370552,413.629448,20.000000
-311.370552,413.629448,20.000000
-286.370552,413.629448,20.000000
-263.475460,413.629448,20.000000
-261.370552,413.629448,20.000000
-244.396217,413.629448,20.000000
-236.370552,413.629448,20.000000
-228.496847,413.629448,20.000000
-215.247373,413.629448,20.000000
-211.370552,413.629448,20.000000
-204.206144,413.629448,20.000000
-195.005120,413.629448,20.000000
-187.337600,413.629448,20.000000
-186.370552,413.629448,20.000000
-180.948000,413.629448,20.000000
-175.623333,413.629448,20.000000
-171.186111,413.629448,20.000000
-167.488426,413.629448,20.000000
-164.407022,413.629448,20.000000
-161.839185,413.629448,20.000000
-161.370552,413.629448,20.000000
-159.699321,413.629448,20.000000
-157.916100,413.629448,20.000000
-156.430084,413.629448,20.000000
-155.191736,413.629448,20.000000
-154.159780,413.629448,20.000000
-153.299817,413.629448,20.000000
-152.583181,413.629448,20.000000
-151.985984,413.629448,20.000000
-151.488320,413.629448,20.000000
-151.073600,413.629448,20.000000
-150.728000,413.629448,20.000000
-150.440000,413.629448,20.000000
-150.200000,413.629448,20.000000
-150.000000,413.629448,20.000000
-149.800000,413.629448,20.000000
-149.560000,413.629448,20.000000
-149.272000,413.629448,20.000000
-148.926400,413.629448,20.000000
-148.511680,413.629448,20.000000
-148.014016,413.629448,20.000000
-147.416819,413.629448,20.000000
-146.700183,413.629448,20.000000
-145.840220,413.629448,20.000000
-144.808264,413.629448,20.000000
-143.569916,413.629448,20.000000
-142.083900,413.629448,20.000000
-140.300679,413.629448,20.000000
-138.160815,413.629448,20.000000
-136.370552,413.629448,20.000000
-135.592978,413.629448,20.000000
-132.511574,413.629448,20.000000
-128.813889,413.629448,20.000000
-124.376667,413.629448,20.000000
-119.052000,413.629448,20.000000
-113.475460,413.629448,20.000000
-112.662400,413.629448,20.000000
-111.370552,413.629448,20.000000
-104.994880,413.629448,20.000000
-95.793856,413.629448,20.000000
-94.396217,413.629448,20.000000
-86.370552,413.629448,20.000000
-84.752627,413.629448,20.000000
-78.496847,413.629448,20.000000
-71.503153,413.629448,20.000000
-65.247373,413.629448,20.000000
-61.370552,413.629448,20.000000
-55.603783,413.629448,20.000000
-54.206144,413.629448,20.000000
-45.005120,413.629448,20.000000
-37.337600,413.629448,20.000000
-36.524540,413.629448,20.000000
-36.370552,413.629448,20.000000
-30.948000,413.629448,20.000000
-25.623333,413.629448,20.000000
-21.186111,413.629448,20.000000
-17.488426,413.629448,20.000000
-14.407022,413.629448,20.000000
-13.629448,413.629448,20.000000
-11.839185,413.629448,20.000000
-11.370552,413.629448,20.000000
-9.699321,413.629448,20.000000
-7.916100,413.629448,20.000000
-6.430084,413.629448,20.000000
-5.191736,413.629448,20.000000
-4.159780,413.629448,20.000000
-3.299817,413.629448,20.000000
-2.583181,413.629448,20.000000
-1.985984,413.629448,20.000000
-1.488320,413.629448,20.000000
-1.073600,413.629448,20.000000
-0.728000,413.629448,20.000000
-0.440000,413.629448,20.000000
-0.200000,413.629448,20.000000
0.000000,413.629448,20.000000
0.200000,413.629448,20.000000
0.440000,413.629448,20.000000
0.728000,413.629448,20.000000
1.073600,413.629448,20.000000
1.488320,413.629448,20.000000
1.985984,413.629448,20.000000
2.583181,413.629448,20.000000
3.299817,413.629448,20.000000
4.159780,413.629448,20.000000
5.191736,413.629448,20.000000
6.430084,413.629448,20.000000
7.916100,413.629448,20.000000
9.699321,413.629448,20.000000
11.370552,413.629448,20.000000
11.839185,413.629448,20.000000
13.629448,413.629448,20.000000
14.407022,413.629448,20.000000
17.488426,413.629448,20.000000
21.186111,413.629448,20.000000
25.623333,413.629448,20.000000
30.948000,413.629448,20.000000
36.370552,413.629448,20.000000
36.524540,413.629448,20.000000
37.337600,413.629448,20.000000
45.005120,413.629448,20.000000
54.206144,413.629448,20.000000
55.603783,413.629448,20.000000
61.370552,413.629448,20.000000
65.247373,413.629448,20.000000
71.503153,413.629448,20.000000
78.496847,413.629448,20.000000
84.752627,413.629448,20.000000
86.370552,413.629448,20.000000
94.396217,413.629448,20.000000
95.793856,413.629448,20.000000
104.994880,413.629448,20.000000
111.370552,413.629448,20.000000
112.662400,413.629448,20.000000
113.475460,413.629448,20.000000
119.052000,413.629448,20.000000
124.376667,413.629448,20.000000
128.813889,413.629448,20.000000
132.511574,413.629448,20.000000
135.592978,413.629448,20.000000
136.370552,413.629448,20.000000
138.160815,413.629448,20.000000
140.300679,413.629448,20.000000
142.083900,413.629448,20.000000
143.569916,413.629448,20.000000
144.808264,413.629448,20.000000
145.840220,413.629448,20.000000
146.700183,413.629448,20.000000
147.416819,413.629448,20.000000
148.014016,413.629448,20.000000
148.511680,413.629448,20.000000
148.926400,413.629448,20.000000
149.272000,413.629448,20.000000
149.560000,413.629448,20.000000
149.800000,413.629448,20.000000
150.000000,413.629448,20.000000
150.200000,413.629448,20.000000
150.440000,413.629448,20.000000
150.728000,413.629448,20.000000
151.073600,413.629448,20.000000
151.488320,413.629448,20.000000
151.985984,413.629448,20.000000
152.583181,413.629448,20.000000
153.299817,413.629448,20.000000
154.159780,413.629448,20.000000
155.191736,413.629448,20.000000
156.430084,413.629448,20.000000
157.916100,413.629448,20.000000
159.699321,413.629448,20.000000
161.370552,413.629448,20.000000
161.839185,413.629448,20.000000
164.407022,413.629448,20.000000
167.488426,413.629448,20.000000
171.186111,413.629448,20.000000
175.623333,413.629448,20.000000
180.948000,413.629448,20.000000
186.370552,413.629448,20.000000
187.337600,413.629448,20.000000
195.005120,413.629448,20.000000
204.206144,413.629448,20.000000
211.370552,413.629448,20.000000
215.247373,413.629448,20.000000
228.496847,413.629448,20.000000
236.370552,413.629448,20.000000
244.396217,413.629448,20.000000
261.370552,413.629448,20.000000
263.475460,413.629448,20.000000
286.370552,413.629448,20.000000
311.370552,413.629448,20.000000
336.370552,413.629448,20.000000
361.370552,413.629448,20.000000
386.370552,413.629448,20.000000
411.370552,413.629448,20.000000
436.370552,413.629448,20.000000
461.370552,413.629448,20.000000
486.370552,413.629448,20.000000
511.370552,413.629448,20.000000
536.370552,413.629448,20.000000
561.370552,413.629448,20.000000
586.370552,413.629448,20.000000
611.370552,413.629448,20.000000
636.370552,413.629448,20.000000
661.370552,413.629448,20.000000
686.370552,413.629448,20.000000
711.370552,413.629448,20.000000
736.370552,413.629448,20.000000
761.370552,413.629448,20.000000
786.370552,413.629448,20.000000
811.370552,413.629448,20.000000
836.370552,413.629448,20.000000
861.370552,413.629448,20.000000
886.370552,413.629448,20.000000
911.370552,413.629448,20.000000
936.370552,413.629448,20.000000
961.370552,413.629448,20.000000
986.370552,413.629448,20.000000
1011.370552,413.629448,20.000000
1036.370552,413.629448,20.000000
1061.370552,413.629448,20.000000
1086.370552,413.629448,20.000000
1100.000000,413.629448,20.000000
-1100.000000,438.629448,20.000000
-1086.370552,438.629448,20.000000
-1061.370552,438.629448,20.000000
-1036.370552,438.629448,20.000000
-1011.370552,438.629448,20.000000
-986.370552,438.629448,20.000000
-961.370552,438.629448,20.000000
-936.370552,438.629448,20.000000
-911.370552,438.629448,20.000000
-886.370552,438.629448,20.000000
-861.370552,438.629448,20.000000
-836.370552,438.629448,20.000000
-811.370552,438.629448,20.000000
-786.370552,438.629448,20.000000
-761.370552,438.629448,20.000000
-736.370552,438.629448,20.000000
-711.370552,438.629448,20.000000
-686.370552,438.629448,20.000000
-661.370552,438.629448,20.000000
-636.370552,438.629448,20.000000
-611.370552,438.629448,20.000000
-586.370552,438.629448,20.000000
-561.370552,438.629448,20.000000
-536.370552,438.629448,20.000000
-511.370552,438.629448,20.000000
-486.370552,438.629448,20.000000
-461.370552,438.629448,20.000000
-436.370552,438.629448,20.000000
-411.370552,438.629448,20.000000
-386.370552,438.629448,20.000000
-361.370552,438.629448,20.000000
-336.370552,438.629448,20.000000
-311.370552,438.629448,20.000000
-286.370552,438.629448,20.000000
-263.475460,438.629448,20.000000
-261.370552,438.629448,20.000000
-244.396217,438.629448,20.000000
-236.370552,438.629448,20.000000
-228.496847,438.629448,20.000000
-215.247373,438.629448,20.000000
-211.370552,438.629448,20.000000
-204.206144,438.629448,20.000000
-195.005120,438.629448,20.000000
-187.337600,438.629448,20.000000
-186.370552,438.629448,20.000000
-180.948000,438.629448,20.000000
-175.623333,438.629448,20.000000
-171.186111,438.629448,20.000000
-167.488426,438.629448,20.000000
-164.407022,438.629448,20.000000
-161.839185,438.629448,20.000000
-161.370552,438.629448,20.000000
-159.699321,438.629448,20.000000
-157.916100,438.629448,20.000000
-156.430084,438.629448,20.000000
-155.191736,438.629448,20.000000
-154.159780,438.629448,20.000000
-153.299817,438.629448,20.000000
-152.583181,438.629448,20.000000
-151.985984,438.629448,20.000000
-151.488320,438.629448,20.000000
-151.073600,438.629448,20.000000
-150.728000,438.629448,20.000000
-150.440000,438.629448,20.000000
-150.200000,438.629448,20.000000
-150.000000,438.629448,20.000000
-149.800000,438.629448,20.000000
-149.560000,438.629448,20.000000
-149.272000,438.629448,20.000000
-148.926400,438.629448,20.000000
-148.511680,438.629448,20.000000
-148.014016,438.629448,20.000000
-147.416819,438.629448,20.000000
-146.700183,438.629448,20.000000
-145.840220,438.629448,20.000000
-144.808264,438.629448,20.000000
-143.569916,438.629448,20.000000
-142.083900,438.629448,20.000000
-140.300679,438.629448,20.000000
-138.160815,438.629448,20.000000
-136.370552,438.629448,20.000000
-135.592978,438.629448,20.000000
-132.511574,438.629448,20.000000
-128.813889,438.629448,20.000000
-124.376667,438.629448,20.000000
-119.052000,438.629448,20.000000
-113.475460,438.629448,20.000000
-112.662400,438.629448,20.000000
-111.370552,438.629448,20.000000
-104.994880,438.629448,20.000000
-95.793856,438.629448,20.000000
-94.396217,438.629448,20.000000
-86.370552,438.629448,20.000000
-84.752627,438.629448,20.000000
-78.496847,438.629448,20.000000
-71.503153,438.629448,20.000000
-65.247373,438.629448,20.000000
-61.370552,438.629448,20.000000
-55.603783,438.629448,20.000000
-54.206144,438.629448,20.000000
-45.005120,438.629448,20.000000
-37.337600,438.629448,20.000000
-36.524540,438.629448,20.000000
-36.370552,438.629448,20.000000
-30.948000,438.629448,20.000000
-25.623333,438.629448,20.000000
-21.186111,438.629448,20.000000
-17.488426,438.629448,20.000000
-14.407022,438.629448,20.000000
-13.629448,438.629448,20.000000
-11.839185,438.629448,20.000000
-11.370552,438.629448,20.000000
-9.699321,438.629448,20.000000
-7.916100,438.629448,20.000000
-6.430084,438.629448,20.000000
-5.191736,438.629448,20.000000
-4.159780,438.629448,20.000000
-3.299817,438.629448,20.000000
-2.583181,438.629448,20.000000
-1.985984,438.629448,20.000000
-1.488320,438.629448,20.000000
-1.073600,438.629448,20.000000
-0.728000,438.629448,20.000000
-0.440000,438.629448,20.000000
-0.200000,438.629448,20.000000
0.000000,438.629448,20.000000
0.200000,438.629448,20.000000
0.440000,438.629448,20.000000
0.728000,438.629448,20.000000
1.073600,438.629448,20.000000
1.488320,438.629448,20.000000
1.985984,438.629448,20.000000
2.583181,438.629448,20.000000
3.299817,438.629448,20.000000
4.159780,438.629448,20.000000
5.191736,438.629448,20.000000
6.430084,438.629448,20.000000
7.916100,438.629448,20.000000
9.699321,438.629448,20.000000
11.370552,438.629448,20.000000
11.839185,438.629448,20.000000
13.629448,438.629448,20.000000
14.407022,438.629448,20.000000
17.488426,438.629448,20.000000
21.186111,438.629448,20.000000
25.623333,438.629448,20.000000
30.948000,438.629448,20.000000
36.370552,438.629448,20.000000
36.524540,438.629448,20.000000
37.337600,438.629448,20.000000
45.005120,438.629448,20.000000
54.206144,438.629448,20.000000
55.603783,438.629448,20.000000
61.370552,438.629448,20.000000
65.247373,438.629448,20.000000
71.503153,438.629448,20.000000
78.496847,438.629448,20.000000
84.752627,438.629448,20.000000
86.370552,438.629448,20.000000
94.396217,438.629448,20.000000
95.793856,438.629448,20.000000
104.994880,438.629448,20.000000
111.370552,438.629448,20.000000
112.662400,438.629448,20.000000
113.475460,438.629448,20.000000
119.052000,438.629448,20.000000
124.376667,438.629448,20.000000
128.813889,438.629448,20.000000
132.511574,438.629448,20.000000
135.592978,438.629448,20.000000
136.370552,438.629448,20.000000
138.160815,438.629448,20.000000
140.300679,438.629448,20.000000
142.083900,438.629448,20.000000
143.569916,438.629448,20.000000
144.808264,438.629448,20.000000
145.840220,438.629448,20.000000
146.700183,438.629448,20.000000
147.416819,438.629448,20.000000
148.014016,438.629448,20.000000
148.511680,438.629448,20.000000
148.926400,438.629448,20.000000
149.272000,438.629448,20.000000
149.560000,438.629448,20.000000
149.800000,438.629448,20.000000
150.000000,438.629448,20.000000
150.200000,438.629448,20.000000
150.440000,438.629448,20.000000
150.728000,438.629448,20.000000
151.073600,438.629448,20.000000
151.488320,438.629448,20.000000
151.985984,438.629448,20.000000
152.583181,438.629448,20.000000
153.299817,438.629448,20.000000
154.159780,438.629448,20.000000
155.191736,438.629448,20.000000
156.430084,438.629448,20.000000
157.916100,438.629448,20.000000
159.699321,438.629448,20.000000
161.370552,438.629448,20.000000
161.839185,438.629448,20.000000
164.407022,438.629448,20.000000
167.488426,438.629448,20.000000
171.186111,438.629448,20.000000
175.623333,438.629448,20.000000
180.948000,438.629448,20.000000
186.370552,438.629448,20.000000
187.337600,438.629448,20.000000
195.005120,438.629448,20.000000
204.206144,438.629448,20.000000
211.370552,438.629448,20.000000
215.247373,438.629448,20.000000
228.496847,438.629448,20.000000
236.370552,438.629448,20.000000
244.396217,438.629448,20.000000
261.370552,438.629448,20.000000
263.475460,438.629448,20.000000
286.370552,438.629448,20.000000
311.370552,438.629448,20.000000
336.370552,438.629448,20.000000
361.370552,438.629448,20.000000
386.370552,438.629448,20.000000
411.370552,438.629448,20.000000
436.370552,438.629448,20.000000
461.370552,438.629448,20.000000
486.370552,438.629448,20.000000
511.370552,438.629448,20.000000
536.370552,438.629448,20.000000
561.370552,438.629448,20.000000
586.370552,438.629448,20.000000
611.370552,438.629448,20.000000
636.370552,438.629448,20.000000
661.370552,438.629448,20.000000
686.370552,438.629448,20.000000
711.370552,438.629448,20.000000
736.370552,438.629448,20.000000
761.370552,438.629448,20.000000
786.370552,438.629448,20.000000
811.370552,438.629448,20.000000
836.370552,438.629448,20.000000
861.370552,438.629448,20.000000
886.370552,438.629448,20.000000
911.370552,438.629448,20.000000
936.370552,438.629448,20.000000
961.370552,438.629448,20.000000
986.370552,438.629448,20.000000
1011.370552,438.629448,20.000000
1036.370552,438.629448,20.000000
1061.370552,438.629448,20.000000
1086.370552,438.629448,20.000000
1100.000000,438.629448,20.000000
-1100.000000,463.629448,20.000000
-1086.370552,463.629448,20.000000
-1061.370552,463.629448,20.000000
-1036.370552,463.629448,20.000000
-1011.370552,463.629448,20.000000
